seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
15,k_min_probs_0.1,0.6711111111111111,-0.3834955090298481,0.38349550902984786,1.011593222618103
15,k_max_probs_0.1,0.44222222222222224,-0.17986787122165368,0.17986787122165235,0.47682344913482666
15,k_min_probs_0.2,0.5822222222222222,-0.2697031237970801,0.2697031237970801,-0.2927410900592804
15,k_max_probs_0.2,0.4077777777777778,-0.13620853690879148,0.13620853690879567,1.1101713180541992
15,ppl_ratio_synonym_substitution,0.35,-0.053505780683066335,0.053505780683068625,0.9798226356506348
15,ppl_ratio_butter_fingers,0.6333333333333333,-0.13407228059425585,0.13407228059425622,-0.05351028963923454
15,ppl_ratio_random_deletion,0.6155555555555555,-0.0029345343574912106,0.002934534357497583,0.519919216632843
15,ppl_ratio_change_char_case,0.6022222222222222,-0.13578981299741102,0.135789812997411,-0.23978255689144135
15,ppl_ratio_whitespace_perturbation,0.59,-0.12224072254804623,0.12224072254804573,1.2835444211959839
15,ppl_ratio_underscore_trick,0.5822222222222222,-0.0017969994563033498,0.001796999456303805,0.07007703185081482
16,ppl,0.55,-0.11297787688610238,0.11297787688610224,-1.750796914100647
16,zlib_ratio,0.63,-0.1039574440822752,0.10395744408227485,-0.33817675709724426
16,k_min_probs_0.05,0.6633333333333333,-0.3529143597007884,0.35291435970078894,0.4236803948879242
16,k_max_probs_0.05,0.63,-0.03942242280844346,0.03942242280844087,0.2775101065635681
16,k_min_probs_0.1,0.6411111111111111,-0.3301054434301397,0.33010544343013976,1.7591716051101685
16,k_max_probs_0.1,0.4388888888888889,-0.022739112692187844,0.0227391126921932,1.779240369796753
16,k_min_probs_0.2,0.6,-0.213904660322906,0.21390466032290575,-1.1520308256149292
16,k_max_probs_0.2,0.5122222222222222,-0.04157220326782974,0.041572203267831905,-1.3992515802383423
16,ppl_ratio_synonym_substitution,0.5311111111111111,-0.24028844809266606,0.2402884480926721,0.7915006279945374
